ClassNum,ID,SegmentNumber,AvgSpeed,MSDPrev,TSD,AvgCosTheta,AvgDegTheta
3,"NINV1",1,1.43028880454079,50.041999,2.87570222756504,-0.367211778391989,117.606121378156
2,"NINV1",2,0.852189017512968,26.8620244827586,3.37877349501961,-0.290013931004905,110.397124286839
2,"NINV1",3,0.831083537583808,20.8119618947369,2.67427952321924,-0.524358050416076,116.068920956074
3,"NINV2",1,1.816033747801,77.701157137931,3.76858945423516,-0.555806206363894,117.853699995027
2,"NINV2",2,0.975526821289668,25.7811393448276,2.56131835914416,-0.705190088610224,127.699991439952
2,"NINV2",3,0.135586030362624,0.827662655172417,0.721625643036067,-0.62522658414425,158.896737193994
2,"NINV2",4,0.262829256302896,2.83074884848485,1.22130876098015,-0.737253091032249,148.410658870114
2,"NINV3",1,0.877283492505647,25.7769594482759,3.28272911743352,-0.443736629970928,123.337474884776
2,"NINV3",2,0.463105129793281,5.34904072413793,1.15909718907446,-0.681065198683919,150.321184413451
2,"NINV3",3,0.442311795159447,6.67158813793104,1.80832214610771,-0.651130367326236,153.904904926448
2,"NINV3",4,0.188739217630056,1.28941932000001,0.825121277654138,-0.333794654209912,119.982208038117
2,"NINV4",1,0.891741684478198,21.1300160689655,2.54410723769672,-0.683997251380824,139.250254425468
3,"NINV4",2,1.36209324763868,51.4699755517241,3.39657894334126,-0.306194214112199,111.432981505955
3,"NINV4",3,1.30265752258612,49.7239967931034,3.96159130617424,-0.495064330257263,120.974236366143
3,"NINV4",4,1.51819418406332,61.7516344482759,4.21940564470882,-0.429006905537275,104.134282580634
1,"NINV4",5,0.373283935065824,8.45983600000001,2.22296512881802,-0.0824353679152155,90.5833819080814
3,"NINV4",6,1.31556301282369,41.4760439310345,3.15012711365932,-0.628057729534084,145.07329736773
3,"NINV4",7,1.33769944357916,53.3340332413793,4.67530851228558,-0.571510952021506,142.162344903781
3,"NINV4",8,1.29907071932143,47.350146882353,3.61645964630668,-0.622380265287338,139.703305697103
3,"NINV5",1,1.16473662060054,41.1236513103448,3.74188081013274,-0.348525940205456,123.155439166061
2,"NINV5",2,0.68684890649646,19.4800512413793,3.38621287149053,-0.409142713560394,126.647671897833
1,"NINV5",3,0.323464307407635,9.25121365517242,2.68893629693903,-0.302658185671326,97.5523850650188
2,"NINV5",4,1.02152742205728,27.5431195,2.96394115165766,-0.657642664193244,124.146898318604
2,"NINV6",1,1.18338240663775,36.1214443448276,3.06972833556452,-0.567591347798404,143.759509407821
2,"NINV6",2,0.519160022346554,7.18603248275862,1.74870401952749,-0.728307828461938,167.183374665876
1,"NINV6",3,0.0761854161111071,0.359084655172411,0.401689783307756,0.188169481027088,85.3178751466451
1,"NINV6",4,0.377685405244314,4.35685765517242,1.30869219380007,-0.478463118002605,103.297213208609
2,"NINV6",5,0.0996046211891271,0.452458896551721,0.395435158126571,-0.0655053962926239,109.907737804647
1,"NINV6",6,0.30166769921403,3.59618406896552,1.35310056469845,-0.194298440252582,83.5457797060877
2,"NINV6",7,0.327760839392798,2.51907110344828,0.916805416063224,-0.765445661535056,147.643465332977
2,"NINV6",8,0.511016326121367,9.37068789655172,1.61727709116528,-0.409125779864796,111.491855596261
2,"NINV6",9,0.360610272262287,5.04336472413793,1.68816716958798,-0.619881917056441,133.331916205472
2,"NINV6",10,0.224040739921193,1.33249920689655,0.575211985015898,-0.585042102683509,121.29293123848
